Objectid ,Straat ,Type_en_merk ,Aantal ,geo_shape,geo_point_2d,neighbourhood,avg_income
6416,Rodinstraat,Parkeerplaats Vergunning,1.0,"{""coordinates"": [5.471277822535114, 51.464214678198275], ""type"": ""Point""}","51.464214678198275, 5.471277822535114",Rapenland,"36,0"
6420,Rodinstraat,Parkeerplaats Vergunning,1.0,"{""coordinates"": [5.471280051052845, 51.464046613894226], ""type"": ""Point""}","51.464046613894226, 5.471280051052845",Rapenland,"36,0"
6421,Rodinstraat,Parkeerplaats Vergunning,1.0,"{""coordinates"": [5.471280156315406, 51.46410369178262], ""type"": ""Point""}","51.46410369178262, 5.471280156315406",Rapenland,"36,0"
6424,Rodinstraat,Parkeerplaats Vergunning,1.0,"{""coordinates"": [5.4712788131863475, 51.46371637696271], ""type"": ""Point""}","51.46371637696271, 5.4712788131863475",Rapenland,"36,0"
6427,Dupuislaan,Parkeerplaats Vergunning,1.0,"{""coordinates"": [5.4720906307240895, 51.463859045502836], ""type"": ""Point""}","51.463859045502836, 5.4720906307240895",Rapenland,"36,0"
6428,Dupuislaan,Parkeerplaats Vergunning,1.0,"{""coordinates"": [5.471998213426645, 51.46384579525394], ""type"": ""Point""}","51.46384579525394, 5.471998213426645",Rapenland,"36,0"
6434,Dupuislaan,Parkeerplaats Vergunning,1.0,"{""coordinates"": [5.472282516270653, 51.463854465946156], ""type"": ""Point""}","51.463854465946156, 5.472282516270653",Rapenland,"36,0"
6435,Dupuislaan,Parkeerplaats Vergunning,1.0,"{""coordinates"": [5.472378471470904, 51.463858835286246], ""type"": ""Point""}","51.463858835286246, 5.472378471470904",Rapenland,"36,0"
6707,Heilige Geeststraat,Parkeerplaats Vergunning,1.0,"{""coordinates"": [5.472795202480292, 51.43741145136069], ""type"": ""Point""}","51.43741145136069, 5.472795202480292",Bergen,"45,8"
6712,Heilige Geeststraat,Parkeerplaats Vergunning,1.0,"{""coordinates"": [5.473265170698762, 51.43722274713771], ""type"": ""Point""}","51.43722274713771, 5.473265170698762",Bergen,"45,8"
6719,Heilige Geeststraat,Parkeerplaats Vergunning,1.0,"{""coordinates"": [5.473825067170379, 51.43705750557129], ""type"": ""Point""}","51.43705750557129, 5.473825067170379",Bergen,"45,8"
6726,Heilige Geeststraat,Parkeerplaats Vergunning,1.0,"{""coordinates"": [5.474459933270621, 51.43740742691996], ""type"": ""Point""}","51.43740742691996, 5.474459933270621",Bergen,"45,8"
6727,Heilige Geeststraat,Parkeerplaats Vergunning,1.0,"{""coordinates"": [5.474442136542153, 51.43738682833333], ""type"": ""Point""}","51.43738682833333, 5.474442136542153",Bergen,"45,8"
6729,Heilige Geeststraat,Parkeerplaats Vergunning,1.0,"{""coordinates"": [5.474383686249211, 51.43733296525642], ""type"": ""Point""}","51.43733296525642, 5.474383686249211",Bergen,"45,8"
6730,Heilige Geeststraat,Parkeerplaats Vergunning,1.0,"{""coordinates"": [5.474360800521153, 51.43730444335781], ""type"": ""Point""}","51.43730444335781, 5.474360800521153",Bergen,"45,8"
6732,Heilige Geeststraat,Parkeerplaats Vergunning,1.0,"{""coordinates"": [5.474325219365124, 51.43726958944921], ""type"": ""Point""}","51.43726958944921, 5.474325219365124",Bergen,"45,8"
6734,Heilige Geeststraat,Parkeerplaats Vergunning,1.0,"{""coordinates"": [5.474284544755712, 51.43722522572853], ""type"": ""Point""}","51.43722522572853, 5.474284544755712",Bergen,"45,8"
6735,Heilige Geeststraat,Parkeerplaats Vergunning,1.0,"{""coordinates"": [5.4742565866774875, 51.43719670760432], ""type"": ""Point""}","51.43719670760432, 5.4742565866774875",Bergen,"45,8"
6739,Heilige Geeststraat,Parkeerplaats Vergunning,1.0,"{""coordinates"": [5.474177782233645, 51.43711114940295], ""type"": ""Point""}","51.43711114940295, 5.474177782233645",Bergen,"45,8"
5885,Winkelcentrum Woensel,Parkeerplaats,1.0,"{""coordinates"": [5.473366744370368, 51.468812477559254], ""type"": ""Point""}","51.468812477559254, 5.473366744370368",Winkelcentrum,"38,7"
5886,Winkelcentrum Woensel,Parkeerplaats,1.0,"{""coordinates"": [5.473390850643447, 51.46881245971773], ""type"": ""Point""}","51.46881245971773, 5.473390850643447",Winkelcentrum,"38,7"
5891,Winkelcentrum Woensel,Parkeerplaats,1.0,"{""coordinates"": [5.473550807785051, 51.46880824237823], ""type"": ""Point""}","51.46880824237823, 5.473550807785051",Winkelcentrum,"38,7"
5893,Winkelcentrum Woensel,Parkeerplaats,1.0,"{""coordinates"": [5.473618737097122, 51.46880819198248], ""type"": ""Point""}","51.46880819198248, 5.473618737097122",Winkelcentrum,"38,7"
5897,Winkelcentrum Woensel,Parkeerplaats,1.0,"{""coordinates"": [5.473750212809115, 51.468803986515766], ""type"": ""Point""}","51.468803986515766, 5.473750212809115",Winkelcentrum,"38,7"
5899,Winkelcentrum Woensel,Parkeerplaats,1.0,"{""coordinates"": [5.4738137670067735, 51.468803939258436], ""type"": ""Point""}","51.468803939258436, 5.4738137670067735",Winkelcentrum,"38,7"
5901,Winkelcentrum Woensel,Parkeerplaats,1.0,"{""coordinates"": [5.473888270748797, 51.468802508551306], ""type"": ""Point""}","51.468802508551306, 5.473888270748797",Winkelcentrum,"38,7"
5903,Winkelcentrum Woensel,Parkeerplaats,1.0,"{""coordinates"": [5.473954009896429, 51.468801093315626], ""type"": ""Point""}","51.468801093315626, 5.473954009896429",Winkelcentrum,"38,7"
5906,Winkelcentrum Woensel,Parkeerplaats,1.0,"{""coordinates"": [5.472888958455603, 51.46877861933582], ""type"": ""Point""}","51.46877861933582, 5.472888958455603",Winkelcentrum,"38,7"
5909,Winkelcentrum Woensel,Parkeerplaats,1.0,"{""coordinates"": [5.473002907519352, 51.46877579388328], ""type"": ""Point""}","51.46877579388328, 5.473002907519352",Winkelcentrum,"38,7"
6167,Gestelsestraat,Parkeerplaats Afgekruist,1.0,"{""coordinates"": [5.472066348597859, 51.43301043342078], ""type"": ""Point""}","51.43301043342078, 5.472066348597859",Schrijversbuurt,"52,4"
6168,Gestelsestraat,Parkeerplaats,1.0,"{""coordinates"": [5.471991277603755, 51.433154927169376], ""type"": ""Point""}","51.433154927169376, 5.471991277603755",Schrijversbuurt,"52,4"
6169,Gestelsestraat,Parkeerplaats,1.0,"{""coordinates"": [5.472019277790546, 51.433101442123], ""type"": ""Point""}","51.433101442123, 5.472019277790546",Schrijversbuurt,"52,4"
6174,Gestelsestraat,Parkeerplaats,1.0,"{""coordinates"": [5.472050218463546, 51.43326820444583], ""type"": ""Point""}","51.43326820444583, 5.472050218463546",Schrijversbuurt,"52,4"
6178,Willemstraat,Parkeerplaats,1.0,"{""coordinates"": [5.472808013009271, 51.43840809252978], ""type"": ""Point""}","51.43840809252978, 5.472808013009271",Witte Dame,"45,1"
6179,Willemstraat,Parkeerplaats,1.0,"{""coordinates"": [5.47288422660973, 51.43840161853597], ""type"": ""Point""}","51.43840161853597, 5.47288422660973",Witte Dame,"45,1"
6180,Willemstraat,Parkeerplaats,1.0,"{""coordinates"": [5.472978024457893, 51.43839238998927], ""type"": ""Point""}","51.43839238998927, 5.472978024457893",Witte Dame,"45,1"
6181,Willemstraat,Parkeerplaats,1.0,"{""coordinates"": [5.473051305783, 51.43838684388057], ""type"": ""Point""}","51.43838684388057, 5.473051305783",Witte Dame,"45,1"
6182,Willemstraat,Parkeerplaats,1.0,"{""coordinates"": [5.473196396194344, 51.438372993090134], ""type"": ""Point""}","51.438372993090134, 5.473196396194344",Witte Dame,"45,1"
6183,Willemstraat,Parkeerplaats,1.0,"{""coordinates"": [5.4732975161826385, 51.438364675720905], ""type"": ""Point""}","51.438364675720905, 5.4732975161826385",Witte Dame,"45,1"
6184,Willemstraat,Parkeerplaats,1.0,"{""coordinates"": [5.473427952739042, 51.43835175232578], ""type"": ""Point""}","51.43835175232578, 5.473427952739042",Witte Dame,"45,1"
6186,Willemstraat,Parkeerplaats,1.0,"{""coordinates"": [5.473243293050268, 51.43837112474175], ""type"": ""Point""}","51.43837112474175, 5.473243293050268",Witte Dame,"45,1"
6188,Willemstraat,Parkeerplaats Gehandicapten,1.0,"{""coordinates"": [5.474037612921783, 51.438298167029444], ""type"": ""Point""}","51.438298167029444, 5.474037612921783",Witte Dame,"45,1"
6192,Hof van Eden,Parkeerplaats,1.0,"{""coordinates"": [5.473986267988725, 51.433603133099], ""type"": ""Point""}","51.433603133099, 5.473986267988725",Schrijversbuurt,"52,4"
6195,Hof van Eden,Parkeerplaats,1.0,"{""coordinates"": [5.473806561352542, 51.433645747443116], ""type"": ""Point""}","51.433645747443116, 5.473806561352542",Schrijversbuurt,"52,4"
6447,Tetrodestraat,Parkeerplaats Afgekruist,1.0,"{""coordinates"": [5.47388322152081, 51.464411872722714], ""type"": ""Point""}","51.464411872722714, 5.47388322152081",Rapenland,"36,0"
6448,Tramstraat,Parkeerplaats Vergunning,1.0,"{""coordinates"": [5.4833986530341114, 51.43954716346163], ""type"": ""Point""}","51.43954716346163, 5.4833986530341114",Binnenstad,"40,3"
6454,Tramstraat,Parkeerplaats Vergunning,1.0,"{""coordinates"": [5.483508061821273, 51.439699281810164], ""type"": ""Point""}","51.439699281810164, 5.483508061821273",Binnenstad,"40,3"
6458,Tramstraat,Parkeerplaats Vergunning,1.0,"{""coordinates"": [5.483493289270463, 51.43991175120507], ""type"": ""Point""}","51.43991175120507, 5.483493289270463",Binnenstad,"40,3"
6460,Tramstraat,Parkeerplaats Vergunning,1.0,"{""coordinates"": [5.483391479837906, 51.43975487065947], ""type"": ""Point""}","51.43975487065947, 5.483391479837906",Binnenstad,"40,3"
6740,Heilige Geeststraat,Parkeerplaats Vergunning,1.0,"{""coordinates"": [5.474337457525433, 51.437036511170604], ""type"": ""Point""}","51.437036511170604, 5.474337457525433",Bergen,"45,8"
6743,Heilige Geeststraat,Parkeerplaats Vergunning,1.0,"{""coordinates"": [5.474408645233304, 51.43711890376757], ""type"": ""Point""}","51.43711890376757, 5.474408645233304",Bergen,"45,8"
6746,Heilige Geeststraat,Parkeerplaats Vergunning,1.0,"{""coordinates"": [5.4744696459597755, 51.43718069293056], ""type"": ""Point""}","51.43718069293056, 5.4744696459597755",Bergen,"45,8"
6747,Heilige Geeststraat,Parkeerplaats Vergunning,1.0,"{""coordinates"": [5.474317111945218, 51.437009572963355], ""type"": ""Point""}","51.437009572963355, 5.474317111945218",Bergen,"45,8"
6752,Heilige Geeststraat,Parkeerplaats Vergunning,1.0,"{""coordinates"": [5.4745433801959145, 51.43726784034153], ""type"": ""Point""}","51.43726784034153, 5.4745433801959145",Bergen,"45,8"
6754,Heilige Geeststraat,Parkeerplaats Vergunning,1.0,"{""coordinates"": [5.4745865966884315, 51.43731537236901], ""type"": ""Point""}","51.43731537236901, 5.4745865966884315",Bergen,"45,8"
5910,Winkelcentrum Woensel,Parkeerplaats,1.0,"{""coordinates"": [5.473031383730577, 51.46877304034509], ""type"": ""Point""}","51.46877304034509, 5.473031383730577",Winkelcentrum,"38,7"
5912,Winkelcentrum Woensel,Parkeerplaats,1.0,"{""coordinates"": [5.4730971254383975, 51.468772991865585], ""type"": ""Point""}","51.468772991865585, 5.4730971254383975",Winkelcentrum,"38,7"
5915,Winkelcentrum Woensel,Parkeerplaats,1.0,"{""coordinates"": [5.473197922956439, 51.46877154219913], ""type"": ""Point""}","51.46877154219913, 5.473197922956439",Winkelcentrum,"38,7"
5916,Winkelcentrum Woensel,Parkeerplaats,1.0,"{""coordinates"": [5.473237368278023, 51.468770146784045], ""type"": ""Point""}","51.468770146784045, 5.473237368278023",Winkelcentrum,"38,7"
5917,Winkelcentrum Woensel,Parkeerplaats,1.0,"{""coordinates"": [5.473276816178419, 51.468770117629035], ""type"": ""Point""}","51.468770117629035, 5.473276816178419",Winkelcentrum,"38,7"
5922,Winkelcentrum Woensel,Parkeerplaats,1.0,"{""coordinates"": [5.473430198719543, 51.46876727159021], ""type"": ""Point""}","51.46876727159021, 5.473430198719543",Winkelcentrum,"38,7"
5923,Winkelcentrum Woensel,Parkeerplaats,1.0,"{""coordinates"": [5.47345649252077, 51.46876725211513], ""type"": ""Point""}","51.46876725211513, 5.47345649252077",Winkelcentrum,"38,7"
5925,Winkelcentrum Woensel,Parkeerplaats,1.0,"{""coordinates"": [5.4735310106058925, 51.46876582162546], ""type"": ""Point""}","51.46876582162546, 5.4735310106058925",Winkelcentrum,"38,7"
6197,Hof van Eden,Parkeerplaats,1.0,"{""coordinates"": [5.473854871066495, 51.43367861003702], ""type"": ""Point""}","51.43367861003702, 5.473854871066495",Schrijversbuurt,"52,4"
6204,Hof van Eden,Parkeerplaats,1.0,"{""coordinates"": [5.47387651128854, 51.4335333279367], ""type"": ""Point""}","51.4335333279367, 5.47387651128854",Schrijversbuurt,"52,4"
6206,Hof van Eden,Parkeerplaats,1.0,"{""coordinates"": [5.473821644154481, 51.433500479220825], ""type"": ""Point""}","51.433500479220825, 5.473821644154481",Schrijversbuurt,"52,4"
6207,Hof van Eden,Parkeerplaats Afgekruist,1.0,"{""coordinates"": [5.4737975043994105, 51.43348816472158], ""type"": ""Point""}","51.43348816472158, 5.4737975043994105",Schrijversbuurt,"52,4"
6208,Hof van Eden,Parkeerplaats Afgekruist,1.0,"{""coordinates"": [5.473617494361154, 51.43337044799295], ""type"": ""Point""}","51.43337044799295, 5.473617494361154",Schrijversbuurt,"52,4"
6209,Hof van Eden,Parkeerplaats Afgekruist,1.0,"{""coordinates"": [5.47367895789005, 51.4334087660073], ""type"": ""Point""}","51.4334087660073, 5.47367895789005",Schrijversbuurt,"52,4"
6210,Hof van Eden,Parkeerplaats,1.0,"{""coordinates"": [5.473650424350904, 51.43339234691746], ""type"": ""Point""}","51.43339234691746, 5.473650424350904",Schrijversbuurt,"52,4"
6465,Tramstraat,Parkeerplaats Vergunning,1.0,"{""coordinates"": [5.483349037307639, 51.44007993343742], ""type"": ""Point""}","51.44007993343742, 5.483349037307639",Binnenstad,"40,3"
6467,Tramstraat,Parkeerplaats Vergunning,1.0,"{""coordinates"": [5.483341634625279, 51.44017824057632], ""type"": ""Point""}","51.44017824057632, 5.483341634625279",Binnenstad,"40,3"
6468,Tramstraat,Parkeerplaats Vergunning,1.0,"{""coordinates"": [5.4834607735070025, 51.440132162376955], ""type"": ""Point""}","51.440132162376955, 5.4834607735070025",Binnenstad,"40,3"
6473,Tramstraat,Parkeerplaats Electrisch opladen,1.0,"{""coordinates"": [5.483304267522476, 51.440504884740086], ""type"": ""Point""}","51.440504884740086, 5.483304267522476",Binnenstad,"40,3"
6476,Tramstraat,Parkeerplaats Vergunning,1.0,"{""coordinates"": [5.483324255742741, 51.44035900185577], ""type"": ""Point""}","51.44035900185577, 5.483324255742741",Binnenstad,"40,3"
6489,Tramstraat,Parkeerplaats Vergunning,1.0,"{""coordinates"": [5.483376546830693, 51.440869605139625], ""type"": ""Point""}","51.440869605139625, 5.483376546830693",Binnenstad,"40,3"
6491,Tramstraat,Parkeerplaats Vergunning,1.0,"{""coordinates"": [5.483351951077254, 51.440996148181], ""type"": ""Point""}","51.440996148181, 5.483351951077254",Binnenstad,"40,3"
6492,Tramstraat,Parkeerplaats Vergunning,1.0,"{""coordinates"": [5.483344964252964, 51.44105164640593], ""type"": ""Point""}","51.44105164640593, 5.483344964252964",Binnenstad,"40,3"
6495,Tramstraat,Parkeerplaats Vergunning,1.0,"{""coordinates"": [5.483234955949593, 51.441098351542934], ""type"": ""Point""}","51.441098351542934, 5.483234955949593",Binnenstad,"40,3"
6776,Prins Hendrikstraat,Parkeerplaats Vergunning,1.0,"{""coordinates"": [5.47384262074713, 51.4364792816793], ""type"": ""Point""}","51.4364792816793, 5.47384262074713",Bergen,"45,8"
6788,Prins Hendrikstraat,Parkeerplaats Vergunning,1.0,"{""coordinates"": [5.4732799360112985, 51.436730842737326], ""type"": ""Point""}","51.436730842737326, 5.4732799360112985",Bergen,"45,8"
6794,Smitsstraat,Parkeerplaats Vergunning,1.0,"{""coordinates"": [5.47261288253343, 51.43675667414051], ""type"": ""Point""}","51.43675667414051, 5.47261288253343",Bergen,"45,8"
6795,Smitsstraat,Parkeerplaats Vergunning,1.0,"{""coordinates"": [5.4726646763317754, 51.43677946735078], ""type"": ""Point""}","51.43677946735078, 5.4726646763317754",Bergen,"45,8"
6796,Smitsstraat,Parkeerplaats Vergunning,1.0,"{""coordinates"": [5.472701252165635, 51.436804174620654], ""type"": ""Point""}","51.436804174620654, 5.472701252165635",Bergen,"45,8"
6800,Smitsstraat,Parkeerplaats Vergunning,1.0,"{""coordinates"": [5.472616411591403, 51.43701542580264], ""type"": ""Point""}","51.43701542580264, 5.472616411591403",Bergen,"45,8"
6806,Smitsstraat,Parkeerplaats Vergunning,1.0,"{""coordinates"": [5.472242386796756, 51.43723259548845], ""type"": ""Point""}","51.43723259548845, 5.472242386796756",Bergen,"45,8"
